batch_id,Class,Left,Right,x,y,logL/R
734,5,3300.8706,4910.718,102,126,-0.3972338
734,9,2688.3647,4673.141,102,189,-0.5528984
734,5,2374.7922,2793.8982,102,126,-0.16252787
734,3,4280.4316,4980.741,204,63,-0.15152486
734,5,3502.4277,5550.6235,102,126,-0.4604539
734,9,2831.1648,4529.651,102,189,-0.4699566
735,2,5672.7183,6776.2236,153,63,-0.17775154
735,0,5902.9214,6629.615,51,63,-0.11609942
735,8,1965.9883,3431.8118,51,189,-0.5570933
735,1,2317.102,3047.7139,102,63,-0.27407444
735,8,4395.1807,4725.5806,51,189,-0.072481796
735,2,4761.463,5731.3174,153,63,-0.18539044
735,7,2865.1177,6197.3457,204,126,-0.7715117
735,3,3695.1018,5509.1064,204,63,-0.3993943
735,4,3236.4119,4912.6665,51,126,-0.41735163
735,4,3110.847,3482.0825,51,126,-0.11273553
735,1,2064.2432,2591.247,102,63,-0.22737561
735,5,2748.2747,3719.0703,102,126,-0.3025004
735,1,867.72156,4561.2354,102,63,-1.6594778
735,6,3427.4316,5401.2,153,126,-0.45481002
735,7,1596.7607,3656.455,204,126,-0.8285171
735,7,3487.557,3979.2083,204,126,-0.1318814
735,0,4867.957,6466.368,51,63,-0.28394026
735,8,4785.2983,4528.2744,51,189,0.055207465
735,4,2650.6587,4459.1924,51,126,-0.5201595
735,9,3236.6587,4092.0117,102,189,-0.23449521
735,7,5693.0117,6430.71,204,126,-0.121845566
735,0,5375.866,5627.6904,51,63,-0.045779422
735,9,1887.6432,3105.404,102,189,-0.49781474
735,1,1958.0078,2391.9688,102,63,-0.2001892
735,5,4794.2275,5742.3765,102,126,-0.18046057
735,2,5187.2236,6392.5605,153,63,-0.20893632
735,5,3297.8276,4013.369,102,126,-0.19636703
735,3,3518.1724,5632.506,204,63,-0.47061282
735,9,3920.9412,6758.087,102,189,-0.54440814
735,4,3474.3018,3759.2275,51,126,-0.078819945
735,5,3957.6824,5033.463,102,126,-0.24044962
735,7,4067.604,4193.3022,204,126,-0.030434415
736,9,3685.6118,5998.788,102,189,-0.4871209
736,8,4040.3022,5080.4746,51,189,-0.22908518
736,1,1735.2432,3627.5806,102,63,-0.73741835
736,9,3987.4824,4178.9214,102,189,-0.046893135
736,3,2303.804,3227.1216,204,63,-0.33702895
736,0,4546.38,4583.82,51,63,-0.008201403
736,6,6655.3687,7786.8003,153,126,-0.15700617
736,1,2171.4353,2683.7844,102,63,-0.2118395
736,8,3700.2668,4910.8115,51,189,-0.28303427
736,2,4798.208,5922.0273,153,63,-0.21043636
736,8,7737.3843,8398.04,51,189,-0.0819347
736,3,4400.9727,5897.58,204,63,-0.29271653
736,2,6510.722,8940.259,153,63,-0.3171141
736,4,3548.6748,3009.7217,51,126,0.1647266
736,6,3375.9333,4277.9688,153,126,-0.2368065
736,5,2250.5923,3207.7412,102,126,-0.35437363
736,5,3361.4941,4195.0117,102,126,-0.22151059
736,6,3487.349,4388.349,153,126,-0.22981119
736,7,2532.8394,3130.957,204,126,-0.21199775
736,7,3419.918,4184.2236,204,126,-0.20170462
736,3,2436.0862,4248.502,204,63,-0.5561737
736,8,4207.7686,5636.0,51,189,-0.2922421
736,9,3011.188,4498.6475,102,189,-0.40144208
736,9,3382.1453,4599.718,102,189,-0.30748472
736,1,669.4509,3619.3882,102,63,-1.6876024
736,6,5131.745,4808.197,153,126,0.065123685
736,2,3633.4434,4348.926,153,63,-0.17974812
736,0,5772.032,5879.102,51,63,-0.01837984
736,4,1553.2787,4478.251,51,126,-1.0588646
736,3,4096.412,6587.7495,204,63,-0.47510025
736,8,3600.9336,3997.498,51,189,-0.10447554
736,4,3334.6394,3159.1216,51,126,0.05407052
737,2,5414.5728,4692.212,153,63,0.14318989
737,1,1772.4824,2401.1099,102,63,-0.30355
737,0,3918.0903,5755.024,51,63,-0.38446882
737,4,3360.9963,4181.4507,51,126,-0.21842076
737,7,1796.7178,4115.714,204,126,-0.82885075
737,0,5364.3965,6230.5806,51,63,-0.14968562
737,7,1713.8276,3248.7021,204,126,-0.63952637
737,8,4066.608,4694.847,51,189,-0.14365634
737,4,2966.714,4503.2354,51,126,-0.41734114
737,6,4492.5454,4546.286,153,126,-0.011891214
737,6,2979.0432,3125.1804,153,126,-0.047889844
737,4,2599.7803,2697.4587,51,126,-0.036883213
737,4,2551.9646,5287.549,51,126,-0.7284913
737,5,3197.008,4347.9688,102,126,-0.3074934
737,0,4750.035,5336.177,51,63,-0.116357446
737,4,3607.0867,2899.2668,51,126,0.21844254
737,6,2938.7412,3883.0981,153,126,-0.278652
737,0,4698.173,5453.0474,51,63,-0.14900091
737,8,4364.322,6666.6787,51,189,-0.42365894
737,7,3592.2864,3848.6235,204,126,-0.06892671
737,1,1522.5687,3940.91,102,63,-0.9510128
737,8,3386.353,3809.1177,51,189,-0.117644034
737,0,6065.695,7677.1377,51,63,-0.23559767
737,7,2843.906,3614.4902,204,126,-0.23977236
737,4,3349.7139,3433.4707,51,126,-0.024696682
737,7,2973.6196,3791.2744,204,126,-0.2429223
737,2,4589.216,6947.631,153,63,-0.41469157
737,9,3735.2905,3805.5923,102,189,-0.01864603
737,1,1731.9805,3105.7568,102,63,-0.5839918
737,0,4526.8394,5765.9062,51,63,-0.24193835
737,1,955.2157,3450.6626,102,63,-1.2843844
737,4,2529.4548,3101.4548,51,126,-0.20386751
738,0,4872.8315,5411.6904,51,63,-0.10488633
738,9,3555.7646,3407.694,102,189,0.042534243
738,4,1489.4393,3348.4314,51,126,-0.8100922
738,9,4015.1807,4440.639,102,189,-0.10071596
738,5,3204.5493,3612.9727,102,126,-0.11995939
738,7,3052.4941,3470.4,204,126,-0.1283108
738,6,3167.6,4556.3843,153,126,-0.36355516
738,4,3092.753,2821.5137,51,126,0.09178809
738,9,3651.8862,5518.341,102,189,-0.41283345
738,2,3899.1177,5521.55,153,63,-0.3479083
738,6,4081.8198,4992.259,153,126,-0.20134552
738,0,3641.4155,5087.455,51,63,-0.3344052
738,6,2583.314,3505.349,153,126,-0.30521706
738,5,4603.3687,5757.612,102,126,-0.2237344
738,5,3809.8904,4549.1724,102,126,-0.17734493
738,8,3294.353,4421.498,51,189,-0.29426873
738,5,3289.3726,3588.7607,102,126,-0.08711013
738,5,3474.5845,3299.3647,102,126,0.05174498
738,3,3399.2668,4647.5767,204,63,-0.3127862
738,9,2390.1372,3381.6665,102,189,-0.34701785
738,4,3770.8901,4376.804,51,126,-0.14900775
738,8,3791.7336,3961.0198,51,189,-0.043678176
738,9,2319.7256,4024.1099,102,189,-0.5508548
738,8,3291.8433,4105.6353,51,189,-0.22091278
738,5,3856.702,3907.2512,102,126,-0.013021723
738,4,3118.5923,2866.067,51,126,0.08444101
738,2,3944.7964,4842.5884,153,63,-0.20505202
738,0,4616.1846,5145.812,51,63,-0.10861468
738,4,3696.1567,4826.2397,51,126,-0.2667741
738,7,3534.8354,4305.7837,204,126,-0.19729239
738,6,3306.141,3938.3413,153,126,-0.17497797
738,1,2266.7646,2613.6394,102,63,-0.1423901
739,4,3407.706,5013.757,51,126,-0.3861462
739,3,4069.9453,5679.377,204,63,-0.33321193
739,8,2992.6743,4916.1216,51,189,-0.49635252
739,5,2315.2395,2265.9648,102,126,0.021512501
739,2,3713.6785,4151.463,153,63,-0.11143792
739,6,3104.6353,4412.624,153,126,-0.35157332
739,6,1743.4353,2626.6394,153,126,-0.40984774
739,5,3985.0156,5177.1567,102,126,-0.26171482
739,1,1268.0078,2866.6157,102,63,-0.8156851
739,3,3227.408,4293.7256,204,63,-0.2854755
739,4,3387.498,4799.706,51,126,-0.34846306
739,8,4394.7573,4525.7456,51,189,-0.02937005
739,1,730.34906,2932.8037,102,63,-1.3901916
739,7,2836.2354,3024.0198,204,126,-0.06410939
739,0,2849.2942,2721.0588,51,63,0.046050232
739,3,4433.9727,5495.357,204,63,-0.21460758
739,4,2511.1882,3346.7686,51,126,-0.28723925
739,1,1764.7609,2094.749,102,63,-0.17141858
739,7,2506.71,2962.1611,204,126,-0.16694799
739,6,4117.3647,4102.0195,153,126,0.003733927
739,5,5787.8745,6125.7446,102,126,-0.056735184
739,8,3499.5725,4757.345,51,189,-0.30704895
739,4,4796.243,6519.4478,51,126,-0.30695674
739,5,2661.161,3676.71,102,126,-0.3232559
739,3,2548.1726,4502.506,204,63,-0.5692576
739,9,3508.6746,3974.2432,102,189,-0.12459599
739,8,1699.0432,4426.6436,51,189,-0.9575764
739,2,5052.7847,5862.792,153,63,-0.14868645
739,5,4849.7725,5916.3687,102,126,-0.19879104
739,2,3498.2158,5516.0234,153,63,-0.4554041
739,7,3580.8196,5887.9175,204,126,-0.49731067
739,0,3776.5527,4416.804,51,63,-0.15660478
740,8,2368.702,5245.781,51,189,-0.79508203
740,9,3469.204,4275.3296,102,189,-0.20893604
740,9,3768.29,5419.976,102,189,-0.3634701
740,2,3410.502,4494.8154,153,63,-0.27606514
740,7,2690.1963,4551.914,204,126,-0.5259337
740,4,3376.5095,3845.9883,51,126,-0.1301881
740,7,1411.5372,4588.2393,204,126,-1.178817
740,6,3129.8665,3392.2197,153,126,-0.08049416
740,6,5815.9844,6284.0273,153,126,-0.07740101
740,5,2902.7493,3683.2002,102,126,-0.23812371
740,5,5282.091,6284.0234,102,126,-0.17368841
740,2,3320.694,4678.314,153,63,-0.34276396
740,4,3165.2705,3028.337,51,126,0.044224896
740,1,1803.9844,2189.7139,102,63,-0.19377312
740,6,5122.667,6444.8076,153,126,-0.22959962
740,3,3805.1924,5112.537,204,63,-0.29532927
740,4,4893.6235,5980.318,51,126,-0.20054068
740,6,3363.4512,3982.5178,153,126,-0.16894667
740,7,2815.0273,6006.255,204,126,-0.7578295
740,6,2898.247,4106.286,153,126,-0.3484129
740,3,3152.608,5702.604,204,63,-0.5926929
740,2,4021.6943,5683.5684,153,63,-0.34587598
740,8,3576.953,4088.6274,51,189,-0.13369803
740,1,1615.5099,2011.553,102,63,-0.21925646
740,7,1854.5806,5412.086,204,126,-1.070976
740,2,3800.0667,6014.063,153,63,-0.45908192
740,6,3822.5217,4564.996,153,126,-0.17750728
740,6,3493.9922,4042.569,153,126,-0.1458354
740,7,1275.8824,3409.6157,204,126,-0.98296154
740,0,5635.3145,7839.62,51,63,-0.33013746
740,9,1463.8787,2921.1567,102,189,-0.69089013
740,7,2184.8784,2929.5334,204,126,-0.29328302
741,3,3525.6118,4482.6235,204,63,-0.24015447
741,4,2096.0,2476.0312,51,126,-0.16662623
741,4,2408.1099,3021.7295,51,126,-0.22698721
741,7,3191.8706,3699.3176,204,126,-0.14754121
741,2,1498.0942,3348.8745,153,63,-0.80443054
741,8,3025.9414,4827.325,51,189,-0.46707025
741,2,3912.7178,6523.7686,153,63,-0.5112199
741,9,3264.1492,3930.9963,102,189,-0.18589379
741,6,4191.051,4769.714,153,126,-0.12933485
741,2,4370.392,5249.5767,153,63,-0.18329473
741,5,3376.0354,3896.2512,102,126,-0.14331283
741,9,3056.0276,3079.3884,102,189,-0.0076151025
741,3,3571.361,5405.212,204,63,-0.41441685
741,5,2148.2666,2787.957,102,126,-0.26064777
741,7,2241.608,3377.6865,204,126,-0.40999764
741,1,2024.906,2213.9294,102,63,-0.08924571
741,0,3009.6787,3923.8315,51,63,-0.26523528
741,8,3312.204,4436.043,51,189,-0.29214886
741,3,3418.447,4651.7217,204,63,-0.30805102
741,3,3987.6824,5830.208,204,63,-0.3798425
741,9,2880.9922,5138.345,102,189,-0.5785964
741,5,3935.5493,5566.216,102,126,-0.346665
741,5,4426.1846,6920.9336,102,126,-0.4470127
741,6,3011.537,3391.8,153,126,-0.11891013
741,5,3702.0,5141.9414,102,126,-0.32855752
741,8,2945.2588,4088.0864,51,189,-0.32788026
741,9,4432.3965,6604.236,102,189,-0.39877084
741,0,4824.8276,5027.3887,51,63,-0.041125674
741,1,1882.8197,2434.1216,102,63,-0.25681546
741,0,4249.1016,4761.318,51,63,-0.11381694
741,6,3623.1921,3905.7844,153,126,-0.07510318
741,9,2608.1882,3237.5803,102,189,-0.2161704
742,9,2311.349,5207.533,102,189,-0.8122749
742,9,3529.2002,3823.937,102,189,-0.08020925
742,5,5761.6787,7559.957,102,126,-0.2716366
742,3,3297.6707,4549.325,204,63,-0.3217626
742,9,1819.4469,3553.9648,102,189,-0.6695313
742,1,2099.4785,2415.9214,102,63,-0.14039177
742,8,2681.8276,5015.87,51,189,-0.62610835
742,1,1793.2588,2177.353,102,63,-0.19407545
742,7,2638.6277,5170.725,204,126,-0.67275393
742,0,4404.926,5038.7256,51,63,-0.13442975
742,0,5384.596,5746.627,51,63,-0.06507075
742,1,3145.4507,3721.2122,102,63,-0.1680923
742,1,1339.2902,3055.5806,102,63,-0.8248299
742,2,4291.9453,6596.8506,153,63,-0.42985228
742,6,3881.4238,5024.918,153,126,-0.25820708
742,3,3877.4434,6850.847,204,63,-0.5691963
742,7,2261.0312,5967.5645,204,126,-0.9705178
742,4,5625.972,5154.738,51,126,0.08747747
742,1,1693.0824,3005.5686,102,63,-0.573916
742,5,3524.447,4908.192,102,126,-0.33118203
742,2,5211.3687,7333.22,153,63,-0.34157225
742,6,5212.8,5110.922,153,126,0.019737275
742,6,3795.2002,3464.6274,153,126,0.09113209
742,7,4301.286,4891.9927,204,126,-0.12868561
742,8,4757.463,5114.757,51,189,-0.07241534
742,8,5018.741,6628.373,51,189,-0.2781802
742,2,2672.9373,3235.106,153,63,-0.1908837
742,9,3607.6118,5870.584,102,189,-0.48690817
742,9,3762.4197,5481.455,102,189,-0.3763083
742,0,4604.6353,5395.275,51,63,-0.15846008
742,6,2430.141,4085.408,153,126,-0.51947224
742,1,2783.7136,3896.3923,102,63,-0.3362652
743,2,3540.4744,3953.6743,153,63,-0.110384636
743,2,4398.451,6433.071,153,63,-0.3801995
743,3,5492.51,7572.341,204,63,-0.32111698
743,3,3756.3333,5755.094,204,63,-0.42664215
743,6,4513.608,5717.871,153,126,-0.23649973
743,4,4090.5293,4365.236,51,126,-0.06499785
743,7,2716.5608,4317.8784,204,126,-0.46339756
743,5,2807.9412,3530.5256,102,126,-0.22899525
743,7,1667.345,4358.5254,204,126,-0.96090126
743,6,4893.9375,5594.914,153,126,-0.13386081
743,0,4265.9297,4875.8667,51,63,-0.13363773
743,7,3677.902,4296.224,204,126,-0.15539403
743,1,1568.4119,5188.757,102,63,-1.1964306
743,8,4478.659,6388.5845,51,189,-0.35518903
743,6,6534.078,7615.2983,153,126,-0.15312786
743,9,3019.298,5921.373,102,189,-0.673544
743,5,4484.1255,4654.2866,102,126,-0.037245188
743,0,4249.7764,5899.5215,51,63,-0.32800487
743,2,4248.322,4934.7373,153,63,-0.14977542
743,1,3344.4744,4164.533,102,63,-0.21929468
743,3,4119.2314,6021.6826,204,63,-0.3797001
743,2,5816.482,7863.3965,153,63,-0.30152303
743,7,3052.3257,3870.549,204,126,-0.23749255
743,3,5768.318,7315.682,204,63,-0.23763978
743,2,3147.9883,6069.914,153,63,-0.6565808
743,4,4662.4316,5447.071,51,126,-0.15554088
743,7,4306.5684,7396.4116,204,126,-0.5408536
743,7,3864.643,6074.5654,204,126,-0.45224115
743,8,3109.541,3703.353,51,189,-0.1747635
743,8,3897.5217,5728.8438,51,189,-0.38517287
743,5,4084.0195,4718.6235,102,126,-0.14443547
743,9,2990.71,5029.463,102,189,-0.5198024
744,5,5072.102,4879.3413,102,126,0.0387451
744,0,7181.032,8928.342,51,63,-0.21778753
744,3,2387.9883,3479.255,204,63,-0.3763669
744,7,4096.604,6163.0083,204,126,-0.40840667
744,3,4442.294,4669.8823,204,63,-0.049963
744,0,5838.408,7303.8315,51,63,-0.22394092
744,2,4620.0864,5786.4785,153,63,-0.22511049
744,7,4161.3535,5353.3843,204,126,-0.25188857
744,9,4843.879,6751.177,102,189,-0.33200097
744,8,4625.9844,5883.9336,51,189,-0.24053635
744,1,1497.251,2438.5452,102,63,-0.4877709
744,3,3823.745,5983.9336,204,63,-0.44784784
744,3,2344.9019,4052.6392,204,63,-0.54712474
744,0,5178.216,5985.4194,51,63,-0.14486584
744,1,948.8667,4672.992,102,63,-1.5942866
744,0,5786.871,6286.855,51,63,-0.08286919
744,5,2694.4668,4581.4233,102,126,-0.5308094
744,5,4509.4707,5600.059,102,126,-0.2165974
744,2,2819.1099,3923.6353,153,63,-0.33059743
744,5,3108.357,5017.1567,102,126,-0.4787691
744,0,4838.9414,5029.2905,51,63,-0.038582955
744,3,4810.6865,7298.463,204,63,-0.41682395
744,6,3421.2354,4406.247,153,126,-0.2530216
744,8,4076.3882,5046.9175,51,189,-0.2135663
744,5,3552.0315,5610.741,102,126,-0.45716318
744,8,3738.9177,5451.349,51,189,-0.3770669
744,4,1925.1726,3628.2197,51,126,-0.6337265
744,1,1673.651,3509.9453,102,63,-0.74059296
744,5,2500.7727,3756.4392,102,126,-0.40687174
744,4,3335.6902,4118.169,51,126,-0.21072905
744,9,3648.8745,5272.4077,102,189,-0.36806834
744,6,5684.4277,5482.33,153,126,0.03620024
745,7,2647.1099,3560.0825,204,126,-0.29631534
745,1,2190.1099,3166.8787,102,63,-0.3687947
745,0,4356.2666,5417.067,51,63,-0.2179391
745,8,4843.149,6055.0864,51,189,-0.22333354
745,1,3486.1177,4364.549,102,63,-0.2247261
745,0,7113.1963,8069.345,51,63,-0.12612067
745,2,3787.9805,5245.165,153,63,-0.32547367
745,2,4896.2354,7009.4077,153,63,-0.35878658
745,8,2425.3179,3828.0315,51,189,-0.45638815
745,7,3461.153,6440.2393,204,126,-0.6209639
745,6,2567.408,3017.7493,153,126,-0.16161445
745,3,5639.533,7435.502,204,63,-0.27646476
745,1,1340.9922,2553.353,102,63,-0.64399767
745,9,3209.1216,5337.298,102,189,-0.50872225
745,1,1032.9373,1622.8197,102,63,-0.45175877
745,4,3898.3176,4962.6196,51,126,-0.2413887
745,0,6278.522,7837.212,51,63,-0.22174858
745,1,2027.71,4072.4155,102,63,-0.6973292
745,5,3596.0903,3875.3335,102,126,-0.074784465
745,2,4676.255,7051.0825,153,63,-0.41068357
745,3,2876.6199,2748.2864,204,63,0.04563837
745,5,3929.1216,4877.467,102,126,-0.21621013
745,1,637.84314,2506.6865,102,63,-1.3686247
745,9,4180.482,7491.965,102,189,-0.5834046
745,9,2730.3335,3424.1921,102,189,-0.22644183
745,8,4156.541,6360.9688,51,189,-0.42549744
745,3,4547.5337,6820.008,204,63,-0.40527555
745,9,4316.282,7613.502,102,189,-0.5675288
745,9,3112.4666,4049.741,102,189,-0.26323742
745,5,3515.361,5013.7456,102,126,-0.355041
745,5,2531.812,3464.4275,102,126,-0.31361213
745,4,4027.4944,5837.1494,51,126,-0.37109816
746,1,1166.7921,2435.0393,102,63,-0.7357047
746,3,4630.4434,6926.7017,204,63,-0.4027311
746,5,3992.6472,4459.279,102,126,-0.11053261
746,0,6530.5645,6856.777,51,63,-0.0487441
746,9,2159.4312,3864.4746,102,189,-0.5819809
746,3,4314.847,6154.388,204,63,-0.3551035
746,4,2219.9766,3032.8315,51,126,-0.312
746,3,4379.063,7119.914,204,63,-0.4860609
746,9,2502.6628,3692.9805,102,189,-0.38907856
746,4,4175.953,4694.3296,51,126,-0.11701266
746,0,4788.149,5220.3765,51,63,-0.0864256
746,7,4648.4746,6331.9766,204,126,-0.30907333
746,0,4905.553,4800.698,51,63,0.021606535
746,1,2678.141,3938.6787,102,63,-0.38572234
746,1,2533.949,3107.7297,102,63,-0.20411354
746,2,3980.9922,5115.8354,153,63,-0.25080967
746,3,2308.7178,4334.902,204,63,-0.6300067
746,1,2787.765,3630.5215,102,63,-0.26413614
746,8,3991.1687,6161.0117,51,189,-0.43415695
746,0,5846.663,5996.1924,51,63,-0.025253596
746,1,1539.0,2074.5452,102,63,-0.29860908
746,6,5494.5576,5960.1606,153,126,-0.08133937
746,2,2506.6943,3938.2942,153,63,-0.45178276
746,2,4924.5845,6253.2705,153,63,-0.2388647
746,4,4119.1567,5105.9097,51,126,-0.21475017
746,3,5138.922,7019.0786,204,63,-0.31178865
746,6,5283.29,4568.8906,153,126,0.1452786
746,8,3455.1453,5791.9297,51,189,-0.516601
746,6,4309.0747,4391.565,153,126,-0.018962463
746,9,3897.8628,6299.004,102,189,-0.47996306
746,7,2619.1216,4465.455,204,126,-0.53353214
746,5,3924.8745,4550.906,102,126,-0.14799193
747,4,1607.6432,2051.6667,51,126,-0.24388325
747,6,4211.247,5874.192,153,126,-0.33280972
747,5,3572.9646,4513.9844,102,126,-0.23378454
747,6,3692.3179,5633.6,153,126,-0.4224943
747,1,1496.3765,3002.0195,102,63,-0.69623876
747,7,2748.8,4288.7725,204,126,-0.44483605
747,1,313.09412,3008.9453,102,63,-2.262841
747,1,2870.804,4691.416,102,63,-0.49114233
747,5,3517.012,5574.1294,102,126,-0.46052435
747,4,3992.643,4497.6274,51,126,-0.11909656
747,0,3470.9373,3229.3728,51,63,0.072136715
747,6,4910.557,5804.3257,153,126,-0.16721603
747,2,3606.408,6068.675,153,63,-0.52042806
747,2,3442.2273,5536.749,153,63,-0.4752888
747,5,3678.9255,3911.4155,102,126,-0.061278585
747,9,3309.6157,5499.0586,102,189,-0.5077448
747,5,3152.651,3238.9255,102,126,-0.026998028
747,1,2280.3452,3319.4707,102,63,-0.37547854
747,6,3215.4119,3650.0,153,126,-0.12677169
747,5,3197.255,4666.506,102,126,-0.37811798
747,6,4429.459,4214.604,153,126,0.04972179
747,5,2893.6628,4466.957,102,126,-0.43418428
747,0,5735.553,5939.7295,51,63,-0.034979362
747,5,3130.0,4223.122,102,126,-0.29954168
747,5,4221.6553,4824.498,102,126,-0.13347942
747,3,3855.9062,5790.2427,204,63,-0.40656817
747,8,2836.8708,4011.2666,51,189,-0.34640545
747,1,2117.0903,3567.2747,102,63,-0.5217592
747,7,1319.6588,3115.3254,204,126,-0.8589604
747,4,4711.282,5471.4043,51,126,-0.14957522
747,2,4975.651,6460.4985,153,63,-0.2611503
747,8,5109.823,5965.9336,51,189,-0.15490071
748,4,2884.392,3982.3884,51,126,-0.32256758
748,6,5939.392,6183.0,153,126,-0.0401968
748,5,6054.8154,6880.788,102,126,-0.1278793
748,3,4593.957,6546.42,204,63,-0.35417655
748,0,7773.373,7380.4546,51,63,0.051868923
748,7,2635.7842,4034.737,204,126,-0.42576036
748,2,4174.7607,5862.1997,153,63,-0.33946782
748,0,4875.8354,4987.8906,51,63,-0.022721661
748,9,1992.5923,2655.5803,102,189,-0.2872268
748,9,3248.5688,5178.557,102,189,-0.4663119
748,7,3743.5647,4939.6943,204,126,-0.27726516
748,5,3230.5803,4162.1885,102,126,-0.25337923
748,8,3116.8943,3021.2002,51,189,0.031182868
748,6,4974.2075,5708.3296,153,126,-0.13766038
748,9,2682.4355,4880.373,102,189,-0.59849656
748,7,3297.259,3883.9727,204,126,-0.16376697
748,2,2987.812,4028.3142,153,63,-0.29880667
748,1,2459.298,3242.0627,102,63,-0.27633378
748,1,920.8118,4017.047,102,63,-1.4730467
748,3,4082.3494,6648.047,204,63,-0.48765042
748,4,5311.067,8247.969,51,126,-0.4401742
748,2,4442.2983,6191.385,153,63,-0.33198684
748,6,2561.8865,2948.992,153,126,-0.14071953
748,6,4507.5645,4498.2944,153,126,0.0020586506
748,1,1787.1334,2017.3727,102,63,-0.121183135
748,2,4243.8154,6522.404,153,63,-0.42978027
748,3,2897.8865,4738.1963,204,63,-0.4916749
748,6,4685.537,4273.177,153,126,0.092123
748,8,2701.5176,4921.9136,51,189,-0.59988374
748,7,3265.145,3876.4749,204,126,-0.17162201
748,8,2338.7412,3989.6824,51,189,-0.5340988
748,8,4209.385,5034.4746,51,189,-0.17899267
749,7,2597.1611,3016.3687,204,126,-0.14963467
749,7,2334.4785,3581.0703,204,126,-0.42787316
749,1,2690.5334,4044.6274,102,63,-0.40764996
749,0,7270.353,7912.965,51,63,-0.08469771
749,5,2962.0,4223.208,102,126,-0.35473034
749,1,1171.2588,3285.7964,102,63,-1.03153
749,4,2070.8745,3265.8508,51,126,-0.45554933
749,2,4975.043,7285.6357,153,63,-0.3814707
749,9,1994.2118,4617.047,102,189,-0.83950645
749,3,3712.914,5003.3604,204,63,-0.29829273
749,7,1834.6157,4991.3765,204,126,-1.0008767
749,4,3426.9963,5838.957,51,126,-0.532868
749,0,4376.851,4180.773,51,63,0.045833334
749,5,4472.6553,5702.1885,102,126,-0.24286781
749,2,2783.6707,6412.937,153,63,-0.8345469
749,6,3836.1177,5644.812,153,126,-0.38627607
749,1,773.67065,2638.1453,102,63,-1.226685
749,7,3173.8513,5505.0903,204,126,-0.5507274
749,3,3090.2002,5513.4624,204,63,-0.57895696
749,8,5551.506,5880.639,51,189,-0.05759621
749,0,5090.949,5525.251,51,63,-0.08186438
749,9,3797.0627,5713.4,102,189,-0.4085865
749,9,2887.149,4208.342,102,189,-0.3767992
749,0,7219.6787,7207.42,51,63,0.0016994333
749,4,5346.18,7029.922,51,126,-0.27379325
749,1,2283.4902,3614.5178,102,63,-0.45925334
749,2,2648.9373,4359.2314,153,63,-0.49813724
749,2,5906.342,7451.0747,153,63,-0.23233165
749,5,3222.7178,4841.506,102,126,-0.40700075
749,3,4265.6514,5540.2,204,63,-0.26143578
749,9,3187.9492,4044.1724,102,189,-0.23789911
749,4,4157.3726,6673.4897,51,126,-0.47325963
750,8,3931.3845,6195.765,51,189,-0.45487437
750,5,4450.9297,5034.518,102,126,-0.123204835
750,8,3623.208,4334.651,51,189,-0.17928122
750,6,5292.2866,5556.4785,153,126,-0.048714124
750,5,2794.3684,3038.604,102,126,-0.083792105
750,7,3457.5728,6099.992,204,126,-0.5677207
750,9,2524.5845,5244.8667,102,189,-0.7311734
750,8,6483.4395,5938.914,51,189,0.08772483
750,7,3042.7334,4453.4277,204,126,-0.38091782
750,9,4152.459,5445.5137,102,189,-0.27109143
750,2,5014.0747,5214.663,153,63,-0.03922558
750,0,7016.2114,7290.596,51,63,-0.038361944
750,2,2809.302,4287.3726,153,63,-0.42273805
750,1,2383.4707,4040.3062,102,63,-0.52776283
750,2,3719.3804,5851.706,153,63,-0.45317614
750,2,3952.275,7160.71,153,63,-0.59431785
750,6,4049.0076,5657.208,153,126,-0.33445868
750,3,4019.1768,6999.424,204,63,-0.5547508
750,4,1374.4353,2686.9297,51,126,-0.6703562
750,4,2979.408,5519.286,51,126,-0.6165239
750,1,1468.157,1891.7607,102,63,-0.2535001
750,5,4156.4785,5353.212,102,126,-0.2530285
750,7,3190.2393,5167.0825,204,126,-0.4822123
750,6,5999.518,6675.9453,153,126,-0.10683167
750,0,4923.1963,5157.796,51,63,-0.04655138
750,7,4083.8748,6734.495,204,126,-0.50019664
750,8,3584.8157,6197.286,51,189,-0.54740447
750,8,6058.173,7523.67,51,189,-0.2166458
750,3,3088.902,4396.9688,204,63,-0.35309964
750,9,3509.6865,5458.3726,102,189,-0.441624
750,6,5564.741,5919.1924,153,126,-0.061749548
750,6,2807.1177,3637.71,153,126,-0.25919613
751,4,1867.4982,3429.8667,51,126,-0.6079217
751,4,2664.063,5083.953,51,126,-0.6462368
751,0,6087.4277,7111.5767,51,63,-0.15549834
751,2,3821.1216,5877.953,153,63,-0.43066457
751,2,4210.647,4653.0195,153,63,-0.09990006
751,6,4808.0117,4691.6743,153,126,0.024494158
751,1,2793.6628,5839.2666,102,63,-0.73725164
751,4,2823.2473,4962.863,51,126,-0.56409496
751,7,1696.6588,3965.9685,204,126,-0.84908915
751,7,2433.3372,5345.3174,204,126,-0.78695726
751,3,5043.698,6464.4043,204,63,-0.24817128
751,5,4242.914,4187.8315,102,126,0.013067208
751,7,3156.0117,5808.044,204,126,-0.60993475
751,5,3083.9412,4294.6514,102,126,-0.33116204
751,8,4451.922,5190.612,51,189,-0.15351571
751,4,2279.392,4383.6826,51,126,-0.6539804
